id,image_path,emotion,caption,valence,arousal
24154,edited_image/unsplash_human/awe/ewXt28yf8Rc_Giraffes .jpg,awe,"Awe-inspiring scene: giraffes and a giant white egret in shallow water, wings spread wide. Dark, moody tones contrast with bright white feathers. Reflections ripple below. Majestic, surreal, nature's grandeur. Ethereal lighting, serene yet powerful. Wildlife harmony in twilight.",0.5712540149688721,0.8585933446884155
24155,edited_image/unsplash_human/awe/0-DzdeXdejU_Fountain rainbow.jpg,awe,"Awe-inspiring overhead view: vibrant, iridescent rainbow puddle glowing on mossy forest floor, contrasted by human feet in hiking boots. Earthy greens and browns frame surreal, luminous colors. Soft, natural light enhances magical, otherworldly texture and serene wonder in untouched wilderness.",0.8640668392181396,1.1507713794708252
24156,edited_image/unsplash_human/awe/CKzs8kOg-F4_Cascading waterfall  .jpg,awe,"Awe-inspiring waterfall cascades down textured stone, blurred motion contrasting vibrant green ivy clinging to the cliff. Soft, natural light enhances the serene, dynamic interplay of water, foliage, and rugged surface. Earthy tones meet vivid greens, evoking tranquility and raw natural beauty.",0.7086131572723389,-0.42561131715774536
24157,edited_image/unsplash_human/awe/6eFqAdkeRKQ_Snowy mountains  .jpg,awe,"A majestic, snow-capped mountain peak glows under deep blue twilight, its curved ridge casting a serene shadow over dense evergreen forests. Stark contrast between icy white and velvety dark blues evokes awe. Minimalist composition, crisp textures, and tranquil stillness dominate this ethereal alpine scene.",1.0330520868301392,0.5918333530426025
24158,edited_image/unsplash_human/awe/Y_IkSzXHZ0s_Cascading waterfall  .jpg,awe,"A serene waterfall cascades through lush, dark green ferns, blurred motion creating ethereal white ribbons. Deep shadows contrast with glowing water, evoking tranquility and wonder. Nature's quiet power flows beneath dense foliage, capturing awe-inspiring stillness and motion in a forest sanctuary.",1.2932453155517578,0.720909833908081
24159,edited_image/unsplash_human/awe/ThIY-N_LLfY_Japanese castle  .jpg,awe,"Awe-inspiring autumn scene: vibrant orange maple leaves frame a majestic white Japanese castle with black tiled roofs. Soft, diffused light enhances rich textures and bold contrast. Composed from below, evoking wonder. Serene, timeless, and deeply symbolic of seasonal beauty and cultural heritage.",0.8220090866088867,0.051738739013671875
24160,edited_image/unsplash_human/awe/folBCMqa6Yw_Snow-covered trees  .jpg,awe,"A serene, frost-covered forest mirrored in a glassy blue lake, with a lone wooden cabin nestled among snow-laden pines. Soft, ethereal light bathes the scene in cool tones, creating perfect symmetry and tranquil awe. Ice crystals glisten, enhancing the stillness and otherworldly beauty of this winter wonderland.",1.1758579015731812,0.465029239654541
24161,edited_image/unsplash_human/awe/AMgWC2hvVLE_Cloudy sky horizon  .jpg,awe,"Vast azure sky, luminous white cloud drifting gracefully. Soft gradient from deep blue to pale horizon. Ethereal, serene, awe-inspiring. High contrast, crisp textures. Pure tranquility. No people. Majestic solitude. Motionless yet dynamic. Evokes wonder, peace, boundless freedom.",0.8924052715301514,-0.9573236703872681
24162,edited_image/unsplash_human/awe/0ciVnEHQCuI_Colorful autumn trees.jpg,awe,"Awe-inspiring long-exposure light trails cascade through autumn woods, glowing white, yellow, and red against deep shadows. Vibrant foliage frames the scene. Dynamic motion blur contrasts with stillness. Rich textures, bold color contrast, and ethereal glow evoke wonder and tranquility in nature's luminous dance.",1.4118483066558838,1.3039780855178833
24163,edited_image/unsplash_human/awe/jQ4KKtB9_n4_Northern lights .jpg,awe,"Awe-inspiring aurora borealis dances in vivid purple and green across a starry night sky, illuminating a snowy, desolate road. Ethereal light streaks cascade down, contrasting with deep shadows. Cold, surreal atmosphere. No people. Motion blur enhances the celestial spectacle. Majestic, otherworldly, and serene.",1.212349534034729,1.1558951139450073
24164,edited_image/unsplash_human/awe/PjQeXnx06is_Snow-covered trees  .jpg,awe,"Awe-inspiring winter forest, snow-covered tree trunks rising in serene symmetry. Cool blue-white tones, soft diffused light. Textured bark, frosty ground. Minimalist composition, tranquil stillness. Evokes quiet majesty, solitude, and natural wonder.",0.8834481239318848,0.6781214475631714
24165,edited_image/unsplash_human/awe/deRs6Ef8QEg_Eagles.jpg,awe,"Two majestic bald eagles perch in vibrant green grass, gazing intently at each other against a serene, blurred blue water backdrop. Golden beaks and white heads contrast sharply with dark feathers. Soft natural light enhances their regal presence, evoking awe through powerful stillness and wild beauty.",0.9480324983596802,0.2770557403564453
24166,edited_image/unsplash_human/awe/iecJiKe_RNg_Tropical beach.jpg,awe,"Awe-inspiring tropical paradise: turquoise waters meet pristine white sand, framed by lush green jungle under a dramatic blue sky. Vibrant colors, serene composition, and natural harmony evoke wonder. Sunlight glimmers, enhancing vivid contrasts. No people visible, emphasizing untouched beauty and tranquil majesty.",1.5483359098434448,0.8252652883529663
24167,edited_image/unsplash_human/awe/zCrumIJYa6w_Mountain peaks  .jpg,awe,"Awe-inspiring forest of towering, weathered tree trunks under a deep blue sky. Rocky foreground contrasts with vertical, shadowed giants. Cool tones, dramatic lighting, and stark textures evoke mystery and grandeur. No people. Majestic, surreal, nature's ancient silence.",0.5384116172790527,0.3674980401992798
24168,edited_image/unsplash_human/awe/EhyiZ9-Zfo0_Mountain peaks  .jpg,awe,"A winding dirt road curves through a misty, awe-inspiring canyon with towering, rugged cliffs. Bare trees frame the scene under a soft blue sky. Earthy tones contrast with cool mist. The composition evokes solitude and wonder, inviting exploration of nature's raw, majestic beauty.",0.9211091995239258,-0.6481618881225586
24169,edited_image/unsplash_human/awe/CFZrIuCllGE_Religious statue  .jpg,awe,"Two ancient green statues atop a sunlit, rocky peak, one holding a torch. A vibrant lizard perches nearby. Clear blue sky. Dramatic contrast, awe-inspiring scale. Symbolic, timeless. Textured stone, vivid colors. Stillness meets wild life. Majestic, serene, mythic grandeur.",0.7165993452072144,0.5559271574020386
24170,edited_image/unsplash_human/awe/vIjt8UHhSVo_Sunset.jpg,awe,"A majestic blue-and-yellow macaw perches on a branch, silhouetted against a fiery sunset. Vivid hues of orange, pink, and purple blend in the sky, casting a warm glow. The bird's intense gaze and vibrant plumage evoke awe. Soft focus background enhances the dramatic, serene beauty of nature's masterpiece.",0.9852787256240845,0.2062615156173706
24171,edited_image/unsplash_human/awe/HgoEnDWOGrA_Cascading waterfall  .jpg,awe,"Awe-inspiring cascading waterfalls flowing down dark, mossy rock faces. Long exposure blurs water into silky white streams. Stark contrast between luminous flow and deep shadows. Vertical composition emphasizes power and motion. Nature's raw beauty, serene yet dynamic.",0.8554308414459229,0.11873996257781982
24172,edited_image/unsplash_human/awe/kFEU8HHcnOo_Tropical beach.jpg,awe,"Awe-inspiring turquoise lagoon meets pristine white sand, framed by dense, emerald jungle. Vibrant contrast, serene stillness, and untouched natural beauty evoke wonder. Sunlight glints softly on water, enhancing vivid greens and blues. Pure, tranquil paradise--untouched, majestic, and deeply calming.",1.5770995616912842,0.7876017093658447
24173,edited_image/unsplash_human/awe/JY_rSd-Kb1o_Sunrise .jpg,awe,"Golden sunset backlighting delicate wildflowers, creating luminous silhouettes against a radiant amber sky. Soft focus enhances ethereal glow and warm contrast. Minimalist composition evokes tranquility and awe at nature's quiet beauty.",0.6964759826660156,-0.7408937215805054
24174,edited_image/unsplash_human/awe/sy7hBaKkn3Y_Wedding ceremony  .jpg,awe,"A dachshund adorned in glittering gold, gazing upward with soulful eyes, framed by soft, warm lighting. Behind, a bride in lace gown stands blurred, creating depth. The composition evokes wonder, blending elegance with whimsy. Rich textures, gentle contrast, and a magical, celebratory tone capture awe in a wedding moment.",2.00826358795166,-0.0503506064414978
24175,edited_image/unsplash_human/awe/GTM-c9mCnCU_Ocean cliff.jpg,awe,"Majestic cliff edge meets churning ocean under moody twilight. Dark, textured rock contrasts with frothy white waves. Moody blue tones and dramatic lighting evoke awe. Vertical composition emphasizes scale. Wind-swept, raw nature. No people. Evokes solitude, power, and the sublime beauty of untamed coastline.",1.2257641553878784,0.24888789653778076
24176,edited_image/unsplash_human/awe/gStfADPD4Uo_Desert sand dunes  .jpg,awe,"Astronomical awe: glowing orange supermoon rising over endless desert dunes under deep night sky. Warm, surreal lighting casts dramatic shadows. Rich textures, high contrast, celestial grandeur. No people. Minimalist composition. Evokes mystery, solitude, and cosmic wonder.",1.0258044004440308,1.0662764310836792
24177,edited_image/unsplash_human/awe/mdl6MW0BbYQ_Colorful hot-air balloons.jpg,awe,"Awe-inspiring low-angle shot of towering pine trees against a vibrant sunset sky, streaked with fiery orange, pink, and deep blue. Two hot air balloons drift above, glowing softly. Dramatic contrast, rich textures, and upward motion evoke wonder and tranquility in a majestic natural setting.",0.8917754888534546,1.3949357271194458
24178,edited_image/unsplash_human/awe/Zo2RGmUEoH8_Wedding ceremony  .jpg,awe,"A bride in white stands amidst towering bamboo stalks, framed by lush green leaves. Soft, dappled light filters through, creating serene contrast. Earthy tones blend with ethereal white, evoking natural wonder and quiet awe. Stillness and grace prevail in this forest sanctuary.",0.9985635280609131,0.33831238746643066
24179,edited_image/unsplash_human/awe/MvEsMGNZfh0_Sunset.jpg,awe,"A single anemone flower silhouetted against a glowing sunset, radiant orange and pink hues blending into soft twilight. Delicate petals contrast with a dark center, backlit by the sun. Minimalist composition evokes serenity and awe. Soft focus, dreamy atmosphere, nature's quiet beauty at dusk.",0.536057710647583,0.10051417350769043
24180,edited_image/unsplash_human/awe/MlQVGO1h5Tc_Snow-covered trees  .jpg,awe,"Frozen cherry blossoms glisten against a vivid blue sky, branches heavy with ice crystals. Stark, intricate textures contrast with soft petals. Sunlight enhances the ethereal glow, evoking winter's quiet majesty. Awe-inspiring stillness captures nature's delicate, frost-bitten beauty.",0.9482731819152832,0.5624041557312012
24181,edited_image/unsplash_human/awe/B0FmHP9k_uk_Sunset.jpg,awe,"A majestic snowy owl perches against a fiery sunset, glowing amber eyes locked forward. Dramatic contrast between white feathers and deep crimson sky evokes awe. Silhouetted branches below, intense backlighting, and serene yet commanding presence create a powerful, mystical moment in nature.",1.2228587865829468,0.6419785022735596
24182,edited_image/unsplash_human/awe/gmrirPL71tU_Ornate Hindu Temples  .jpg,awe,"Golden temple spires glow warmly against a weathered, cracked wall, framed by lush greenery. Vibrant hues contrast with muted textures, evoking ancient reverence. Delicate vines climb upward, symbolizing resilience. Soft, natural light enhances serene awe, blending sacred architecture with organic life in a tranquil, timeless scene.",1.1962834596633911,-0.34075891971588135
24183,edited_image/unsplash_human/awe/aPDdaxVPxXY_Cloudy sky .jpg,awe,"Awe-inspiring sky with dramatic clouds and radiant beams. Silhouetted figures gaze upward, hands raised in wonder. Vibrant blue tones contrast with soft whites. Ethereal lighting illuminates the scene. Majestic, uplifting atmosphere. Human connection to nature's grandeur.",1.5610560178756714,-0.25954967737197876
24184,edited_image/unsplash_human/awe/TpnStdTDVCI_Cascading waterfall  .jpg,awe,"Awe-inspiring tropical waterfall cascading through dense emerald foliage, captured with long exposure for silky motion blur. Dramatic contrast between luminous water and shadowed leaves. Serene, mystical jungle setting. Vivid greens, cool tones, and flowing textures evoke wonder and tranquility.",0.962609052658081,1.3697082996368408
24185,edited_image/unsplash_human/awe/ZmKykuKK0OA_Snow-covered winter trees  .jpg,awe,"Awe-inspiring monochromatic blue winter forest, snow-laden trees rising against a serene sky. Foreground features sweeping white ski trails across undulating snowfields. Stark contrast, ethereal lighting, and minimalist composition evoke tranquility and vastness. Cold, crisp, and majestic--nature's silent grandeur.",0.826171875,0.37790215015411377
